indID,ID,treatment,date,trackID,sex,starttime,interval,gps.num,index,waypt,flag,latitude,longitude,behavior,nect.plant,habitat,Chel_Plan,release.area,recorder,tracker,temp,cloudcover,Notes,Notes2,track_num,track_flag,time,eastings,northings,Edisp,Ndisp,step,angle,turnangle,angleradians,cosangle,virgin_mated,IsDate,inithost,finhost,doy,firstmarked,doy_1stMark,app.age,age.dev,doy.dev
L-BGGR,2013-7-4-BW-91,W,4-Jul,4-Jul_L-BGGR,Female,11:23am,15,3,289,678,17,42.485366,-71.569163,p,gallium,na,none,2,Norah,Emma,91,sunny,mated female,,24,24_17,15,288846.2709,4706866.692,-2.041355014,0.506465295,9.107466873,-76.0661253,57.73626668,1.007687951,0.533817214,mated,7/4/13,W,W,11,7/4/13,11,0,-1.266106443,-0.894957983
L-BGGR,2013-7-4-BW-91,W,4-Jul,4-Jul_L-BGGR,Female,11:23am,15,3,290,679,18,42.485443,-71.569201,f,na,na,none,2,Norah,Emma,91,sunny,mated female,,24,24_18,15,288843.4067,4706875.338,-2.864181652,8.645369645,18.71756371,-18.32985862,31.72479709,0.553702164,0.85058361,mated,7/4/13,W,W,11,7/4/13,11,0,-1.266106443,-0.894957983
L-BGGR,2013-7-4-BW-91,W,4-Jul,4-Jul_L-BGGR,Female,11:23am,15,3,291,680,19,42.485608,-71.569155,p,grass,na,none,2,Norah,Emma,91,sunny,mated female,,24,24_19,75,288847.7429,4706893.546,4.336147632,18.20837761,4.868582975,13.39493847,-38.79018237,-0.6770164,0.779445322,mated,7/4/13,W,W,11,7/4/13,11,0,-1.266106443,-0.894957983
L-BGGR,2013-7-4-BW-91,W,4-Jul,4-Jul_L-BGGR,Female,11:23am,15,3,292,681,20,42.485647,-71.569182,f,na,na,none,2,Norah,Emma,91,sunny,mated female,,24,24_20,15,288845.6549,4706897.944,-2.087941207,4.398136162,17.57311912,-25.39524389,34.1191387,0.595491308,0.827873016,mated,7/4/13,W,W,11,7/4/13,11,0,-1.266106443,-0.894957983
L-BGGR,2013-7-4-BW-91,W,4-Jul,4-Jul_L-BGGR,Female,11:23am,15,3,293,682,21,42.485804,-71.569156,f,na,na,none,2,Norah,Emma,91,sunny,mated female,,24,24_21,15,288848.3203,4706915.314,2.665368604,17.36981076,8.942595537,8.723894811,-37.98120784,-0.662897131,0.788212639,mated,7/4/13,W,W,11,7/4/13,11,0,-1.266106443,-0.894957983
L-BGGR,2013-7-4-BW-91,W,4-Jul,4-Jul_L-BGGR,Female,11:23am,15,3,294,683,22,42.485873,-71.569212,f,na,na,none,2,Norah,Emma,91,sunny,mated female,,24,24_22,15,288843.9498,4706923.116,-4.370537965,7.801821123,12.14878081,-29.25731302,79.11287012,1.380780064,0.188874865,mated,7/4/13,W,W,11,7/4/13,11,0,-1.266106443,-0.894957983
L-BGGR,2013-7-4-BW-91,W,4-Jul,4-Jul_L-BGGR,Female,11:23am,15,3,295,684,23,42.485946,-71.569102,p,grass,na,none,2,Norah,Emma,91,sunny,mated female,,24,24_23,765,288853.2365,4706930.949,9.28678974,7.832522679,3.275526398,49.8555571,-71.80220494,-1.253184886,0.31229836,mated,7/4/13,W,W,11,7/4/13,11,0,-1.266106443,-0.894957983
L-BGGR,2013-7-4-BW-91,W,4-Jul,4-Jul_L-BGGR,Female,11:23am,15,3,296,685,24,42.485973,-71.569118,f,na,na,none,2,Norah,Emma,91,sunny,mated female,,24,24_24,15,288852.0123,4706933.987,-1.224205274,3.038156453,8.915581462,-21.94664784,65.2931268,1.139580042,0.417976055,mated,7/4/13,W,W,11,7/4/13,11,0,-1.266106443,-0.894957983
L-BGGR,2013-7-4-BW-91,W,4-Jul,4-Jul_L-BGGR,Female,11:23am,15,3,297,686,25,42.486033,-71.569046,p,grass,na,none,2,Norah,Emma,91,sunny,mated female,,24,24_25,90,288858.1321,4706940.47,6.119730937,6.483555049,3.109555735,43.34647896,-0.226616585,-0.003955206,0.999992178,mated,7/4/13,W,W,11,7/4/13,11,0,-1.266106443,-0.894957983
L-BGGR,2013-7-4-BW-91,W,4-Jul,4-Jul_L-BGGR,Female,11:23am,15,3,298,687,26,42.486054,-71.569021,p,grass,na,none,2,Norah,Emma,91,sunny,mated female,,24,24_26,15,288860.2575,4706942.74,2.125464847,2.269743609,21.63957142,43.11986237,-12.77744038,-0.223008405,0.975236511,mated,7/4/13,W,W,11,7/4/13,11,0,-1.266106443,-0.894957983
L-BGGR,2013-7-4-BW-91,W,4-Jul,4-Jul_L-BGGR,Female,11:23am,15,3,303,688,27,42.486225,-71.568895,f,na,na,none,2,Norah,Emma,91,sunny,mated female,,24,24_27,15,288871.1891,4706961.415,10.93159189,18.67542101,25.29402967,30.34242199,35.61816024,0.62165417,0.812916213,mated,7/4/13,W,W,11,7/4/13,11,0,-1.266106443,-0.894957983
L-BGGR,2013-7-4-BW-91,W,4-Jul,4-Jul_L-BGGR,Female,11:23am,15,3,304,689,28,42.486324,-71.568618,f,na,na,none,2,Norah,Emma,91,sunny,mated female,,24,24_28,15,288894.2893,4706971.719,23.1001626,10.30390337,8.645486603,65.96058223,28.72132884,0.501281754,0.876967336,mated,7/4/13,W,W,11,7/4/13,11,0,-1.266106443,-0.894957983
L-BGGR,2013-7-4-BW-91,W,4-Jul,4-Jul_L-BGGR,Female,11:23am,15,3,305,690,29,42.48632,-71.568513,p,grass,na,none,2,Norah,Emma,91,sunny,mated female,,24,24_29,15,288902.9059,4706971.014,8.616638395,-0.705677944,11.63404676,94.68191108,32.68139916,0.57039802,0.841686124,mated,7/4/13,W,W,11,7/4/13,11,0,-1.266106443,-0.894957983
L-BGGR,2013-7-4-BW-91,W,4-Jul,4-Jul_L-BGGR,Female,11:23am,15,3,306,691,30,42.486259,-71.568398,f,na,na,none,2,Norah,Emma,91,sunny,mated female,,24,24_30,15,288912.1527,4706963.953,9.246779865,-7.060319128,1.007793133,127.3633102,-61.79311568,-1.078493324,0.472656654,mated,7/4/13,W,W,11,7/4/13,11,0,-1.266106443,-0.894957983
L-BGGR,2013-7-4-BW-91,W,4-Jul,4-Jul_L-BGGR,Female,11:23am,15,3,307,692,31,42.486263,-71.568387,p,aster,na,none,2,Norah,Emma,91,sunny,mated female,,24,24_31,15,288913.0703,4706964.37,0.917564043,0.416801183,8.028183032,65.57019457,98.88557777,1.725878915,-0.154461697,mated,7/4/13,W,W,11,7/4/13,11,0,-1.266106443,-0.894957983
L-BGGR,2013-7-4-BW-91,W,4-Jul,4-Jul_L-BGGR,Female,11:23am,15,3,313,693,32,42.486194,-71.568358,p,unk weed,na,none,2,Norah,Emma,91,sunny,mated female,,24,24_32,15,288915.2217,4706956.636,2.151409672,-7.734543245,9.581299274,164.4557723,-322.6429159,-5.631181191,0.794869337,mated,7/4/13,W,W,11,7/4/13,11,0,-1.266106443,-0.894957983
L-BGGR,2013-7-4-BW-91,W,4-Jul,4-Jul_L-BGGR,Female,11:23am,15,3,314,694,33,42.486113,-71.568398,p,unk weed,na,none,2,Norah,Emma,91,sunny,mated female,,24,24_33,135,288911.6615,4706947.74,-3.56018245,-8.895301946,0.111099201,-158.1871436,-20.07749193,-0.35041834,0.939229183,mated,7/4/13,W,W,11,7/4/13,11,0,-1.266106443,-0.894957983
L-BGGR,2013-7-4-BW-91,W,4-Jul,4-Jul_L-BGGR,Female,11:23am,15,3,315,695,34,42.486112,-71.568398,f,na,na,none,2,Norah,Emma,91,sunny,mated female,,24,24_34,2370,288911.6581,4706947.629,-0.003364439,-0.111048247,0.737451251,-178.2646355,63.13057301,1.101836358,0.451958782,mated,7/4/13,W,W,11,7/4/13,11,0,-1.266106443,-0.894957983
L-BGGR,2013-7-4-BW-91,W,4-Jul,4-Jul_L-BGGR,Female,11:23am,15,3,316,696,35,42.486109,-71.568406,f,na,na,none,2,Norah,Emma,91,sunny,mated female,,24,24_35,15,288910.9905,4706947.316,-0.667626749,-0.313223356,6.82784302,-115.1340625,4.89184145,0.08537874,0.996357449,mated,7/4/13,W,W,11,7/4/13,11,0,-1.266106443,-0.894957983
L-BGGR,2013-7-4-BW-91,W,4-Jul,4-Jul_L-BGGR,Female,11:23am,15,3,317,697,36,42.486086,-71.568483,f,na,na,none,2,Norah,Emma,91,sunny,mated female,,24,24_36,15,288904.5844,4706944.954,-6.406143957,-2.362363204,10.379985,-110.2422211,-57.98545088,-1.012037036,0.530134592,mated,7/4/13,W,W,11,7/4/13,11,0,-1.266106443,-0.894957983
L-BGGR,2013-7-4-BW-91,W,4-Jul,4-Jul_L-BGGR,Female,11:23am,15,3,318,698,37,42.485994,-71.568505,f,na,na,none,2,Norah,Emma,91,sunny,mated female,,24,24_37,315,288902.4666,4706934.792,-2.117758459,-10.1616528,8.171554489,-168.2276719,14.33007605,0.250107009,0.968885942,mated,7/4/13,W,W,11,7/4/13,11,0,-1.266106443,-0.894957983
L-BGGR,2013-7-4-BW-91,W,4-Jul,4-Jul_L-BGGR,Female,11:23am,15,3,319,699,38,42.485927,-71.568546,p,grass,up,none,2,Norah,Emma,91,sunny,mated female,,24,24_38,75,288898.8713,4706927.454,-3.595294806,-7.338130417,1.824516192,-153.8975959,322.6098012,5.630603231,0.794518509,mated,7/4/13,W,W,11,7/4/13,11,0,-1.266106443,-0.894957983
L-BGGR,2013-7-4-BW-91,W,4-Jul,4-Jul_L-BGGR,Female,11:23am,15,3,320,700,39,42.485911,-71.568541,p,Plantago,up,Plantago,2,Norah,Emma,91,sunny,mated female,,24,24_39,15,288899.2284,4706925.665,0.357125775,-1.789223439,1.896140798,168.7122053,-138.4848021,-2.417015761,-0.748779932,mated,7/4/13,W,W,11,7/4/13,11,0,-1.266106443,-0.894957983
L-BGGR,2013-7-4-BW-91,W,4-Jul,4-Jul_L-BGGR,Female,11:23am,15,3,329,701,40,42.485926,-71.56853,p,poison ivy,up,Plantago,2,Norah,Emma,91,sunny,mated female,,24,24_40,270,288900.183,4706927.303,0.954580327,1.638330347,NA,30.22740322,NA,NA,NA,mated,7/4/13,W,W,11,7/4/13,11,0,-1.266106443,-0.894957983
L-BGGG,2013-7-4-BW-90,W,4-Jul,4-Jul_L-BGGG,Female,1:16pm,15,3,1,742,1,42.48504,-71.569032,w,cup,up,none,7,Norah,Lee,93,sunny,virgin female,,25,25_1,405,288855.9411,4706830.164,NA,NA,0.508277212,NA,NA,NA,NA,virgin,7/4/13,W,W,11,7/4/13,11,0,-1.266106443,-0.894957983
L-BGGG,2013-7-4-BW-90,W,4-Jul,4-Jul_L-BGGG,Female,1:16pm,15,3,28,743,2,42.485036,-71.569035,b,grass,up,none,7,Norah,Lee,93,sunny,virgin female,,25,25_2,3090,288855.681,4706829.728,-0.260040076,-0.436720601,17.50272746,-149.2288207,35.39343438,0.617731963,0.815194171,virgin,7/4/13,W,W,11,7/4/13,11,0,-1.266106443,-0.894957983
L-BGGG,2013-7-4-BW-90,W,4-Jul,4-Jul_L-BGGG,Female,1:16pm,15,3,98,744,3,42.484968,-71.569227,f,na,na,none,7,Norah,Lee,93,sunny,virgin female,,25,25_3,1050,288839.6711,4706822.655,-16.00992441,-7.073032532,22.26712748,-113.8353863,86.39715984,1.507914904,0.062839992,virgin,7/4/13,W,W,11,7/4/13,11,0,-1.266106443,-0.894957983
L-BGGG,2013-7-4-BW-90,W,4-Jul,4-Jul_L-BGGG,Female,1:16pm,15,3,99,745,4,42.485143,-71.569359,f,na,na,none,7,Norah,Lee,93,sunny,virgin female,,25,25_4,15,288829.4106,4706842.417,-10.26051448,19.76225718,27.50846177,-27.43822643,35.69666018,0.623024252,0.812117541,virgin,7/4/13,W,W,11,7/4/13,11,0,-1.266106443,-0.894957983
L-BGGG,2013-7-4-BW-90,W,4-Jul,4-Jul_L-BGGG,Female,1:16pm,15,3,100,746,5,42.485389,-71.569321,f,grass,up,none,7,Norah,Lee,93,sunny,virgin female,,25,25_5,15,288833.3619,4706869.64,3.951268515,27.22320602,6.379319522,8.258433749,-89.52017023,-1.562421717,0.008374511,virgin,7/4/13,W,W,11,7/4/13,11,0,-1.266106443,-0.894957983
L-BGGG,2013-7-4-BW-90,W,4-Jul,4-Jul_L-BGGG,Female,1:16pm,15,3,101,747,6,42.485396,-71.569398,p,grass,up,none,7,Norah,Lee,93,sunny,virgin female,,25,25_6,15,288827.0566,4706870.609,-6.305272532,0.969152134,3.027725539,-81.26173648,90.8023788,1.584800479,-0.014003694,virgin,7/4/13,W,W,11,7/4/13,11,0,-1.266106443,-0.894957983
L-BGGG,2013-7-4-BW-90,W,4-Jul,4-Jul_L-BGGG,Female,1:16pm,15,3,126,748,7,42.485423,-71.569393,f,na,up,none,7,Norah,Lee,93,sunny,virgin female,,25,25_7,375,288827.5584,4706873.595,0.501836965,2.985846882,17.93605954,9.540642315,8.435418341,0.147225824,0.98918184,virgin,7/4/13,W,W,11,7/4/13,11,0,-1.266106443,-0.894957983
L-BGGG,2013-7-4-BW-90,W,4-Jul,4-Jul_L-BGGG,Female,1:16pm,15,3,127,749,8,42.485578,-71.569332,p/e,vetch,up,Plantago,7,Norah,Lee,93,sunny,virgin female,,25,25_8,15,288833.0939,4706890.656,5.535419461,17.06052061,24.30438564,17.97606066,49.75377078,0.868367115,0.646073748,virgin,7/4/13,W,W,11,7/4/13,11,0,-1.266106443,-0.894957983
L-BGGG,2013-7-4-BW-90,W,4-Jul,4-Jul_L-BGGG,Female,1:16pm,15,3,154,750,9,42.485667,-71.569062,c,na,up,none,7,Norah,Lee,93,sunny,virgin female,,25,25_9,405,288855.5853,4706899.866,22.49145248,9.210739756,12.59344687,67.72983144,26.53404882,0.463106516,0.894669044,virgin,7/4/13,W,W,11,7/4/13,11,0,-1.266106443,-0.894957983
L-BGGG,2013-7-4-BW-90,W,4-Jul,4-Jul_L-BGGG,Female,1:16pm,15,3,155,751,10,42.485662,-71.568909,m,grass,up,none,7,Norah,Lee,93,sunny,virgin; copulating with wild butterfly at end of path; L-BRL tried to mate but lost,,25,25_10,15,288868.1439,4706898.93,12.55859076,-0.936323757,NA,94.26388025,NA,NA,NA,virgin,7/4/13,W,W,11,7/4/13,11,0,-1.266106443,-0.894957983
R-BGGB,2013-7-4-BW-92,W,4-Jul,4-Jul_R-BGGB,Female,2:20pm,15,3,1,702,1,42.484848,-71.568908,p,cup,up,Plantago,2,Norah,Lee,93,sunny,mated female,,26,26_1,2415,288865.4869,4706808.534,NA,NA,0.138220767,NA,NA,NA,NA,mated,7/4/13,W,W,11,7/4/13,11,0,-1.266106443,-0.894957983
R-BGGB,2013-7-4-BW-92,W,4-Jul,4-Jul_R-BGGB,Female,2:20pm,15,3,162,703,2,42.484849,-71.568907,f,na,up,Plantago,2,Norah,Lee,93,sunny,mated female,,26,26_2,15,288865.5725,4706808.643,0.085558362,0.108557575,0.58624096,38.24299118,42.56841608,0.742959018,0.736470099,mated,7/4/13,W,W,11,7/4/13,11,0,-1.266106443,-0.894957983
R-BGGB,2013-7-4-BW-92,W,4-Jul,4-Jul_R-BGGB,Female,2:20pm,15,3,163,704,3,42.48485,-71.5689,p/e,grass,up,Plantago,2,Norah,Lee,93,sunny,mated female,,26,26_3,15,288866.1512,4706808.737,0.578718361,0.093613683,0.111099202,80.81140727,-79.07574505,-1.38013211,0.189511117,mated,7/4/13,W,W,11,7/4/13,11,0,-1.266106443,-0.894957983
R-BGGB,2013-7-4-BW-92,W,4-Jul,4-Jul_R-BGGB,Female,2:20pm,15,3,170,705,4,42.484851,-71.5689,p,cup,up,Plantago,2,Norah,Lee,93,sunny,mated female,,26,26_4,15,288866.1546,4706808.848,0.003365016,0.11104823,0.236926312,1.735662212,-20.30847611,-0.354449774,0.9378376,mated,7/4/13,W,W,11,7/4/13,11,0,-1.266106443,-0.894957983
R-BGGB,2013-7-4-BW-92,W,4-Jul,4-Jul_R-BGGB,Female,2:20pm,15,3,174,706,5,42.484853,-71.568901,b,aster,up,Plantago,2,Norah,Lee,93,sunny,mated female,,26,26_5,30,288866.0791,4706809.072,-0.075463298,0.224587105,0.967545365,-18.5728139,-123.1841977,-2.149969836,-0.547332421,mated,7/4/13,W,W,11,7/4/13,11,0,-1.266106443,-0.894957983
R-BGGB,2013-7-4-BW-92,W,4-Jul,4-Jul_R-BGGB,Female,2:20pm,15,3,189,707,6,42.484846,-71.568908,b,aster,up/wet edge,none,2,Norah,Lee,93,sunny,mated female,,26,26_6,15,288865.4802,4706808.312,-0.598908493,-0.759903054,1.013327906,-141.7570116,314.1523123,5.482992203,0.696568172,mated,7/4/13,W,W,11,7/4/13,11,0,-1.266106443,-0.894957983
R-BGGB,2013-7-4-BW-92,W,4-Jul,4-Jul_R-BGGB,Female,2:20pm,15,3,190,708,7,42.484837,-71.568906,f,na,up/wet edge,none,2,Norah,Lee,93,sunny,mated female,,26,26_7,15,288865.6143,4706807.308,0.134101471,-1.004415372,0.396942488,172.3953008,-294.699859,-5.143482845,0.417864838,mated,7/4/13,W,W,11,7/4/13,11,0,-1.266106443,-0.894957983
R-BGGB,2013-7-4-BW-92,W,4-Jul,4-Jul_R-BGGB,Female,2:20pm,15,3,191,709,8,42.484835,-71.56891,b,aster,up/wet edge,none,2,Norah,Lee,93,sunny,mated female,,26,26_8,15,288865.2788,4706807.096,-0.33550346,-0.212133843,0.586241099,-122.3045583,23.11597445,0.403449864,0.919712075,mated,7/4/13,W,W,11,7/4/13,11,0,-1.266106443,-0.894957983
R-BGGB,2013-7-4-BW-92,W,4-Jul,4-Jul_R-BGGB,Female,2:20pm,15,3,193,710,9,42.484834,-71.568917,b,aster,wet,none,2,Norah,Lee,93,sunny,mated female,,26,26_9,90,288864.7001,4706807.002,-0.578718512,-0.093613615,2.67286504,-99.18858381,145.9640868,2.547553905,-0.828686906,mated,7/4/13,W,W,11,7/4/13,11,0,-1.266106443,-0.894957983
R-BGGB,2013-7-4-BW-92,W,4-Jul,4-Jul_R-BGGB,Female,2:20pm,15,3,200,711,10,42.484851,-71.568894,f,na,up,Plantago,2,Norah,Lee,93,sunny,mated female,,26,26_10,30,288866.6477,4706808.833,1.947652287,1.830534919,3.012198281,46.77550302,-117.878411,-2.057366389,-0.467596779,mated,7/4/13,W,W,11,7/4/13,11,0,-1.266106443,-0.894957983
R-BGGB,2013-7-4-BW-92,W,4-Jul,4-Jul_R-BGGB,Female,2:20pm,15,3,201,712,11,42.484859,-71.568929,f,na,wet,none,2,Norah,Lee,93,sunny,mated female,,26,26_11,15,288863.7979,4706809.808,-2.849846209,0.97555885,2.24726036,-71.102908,-53.54948401,-0.934614809,0.594128307,mated,7/4/13,W,W,11,7/4/13,11,0,-1.266106443,-0.894957983
R-BGGB,2013-7-4-BW-92,W,4-Jul,4-Jul_R-BGGB,Female,2:20pm,15,3,202,713,12,42.484847,-71.568951,f,na,wet,none,2,Norah,Lee,93,sunny,mated female,,26,26_12,15,288861.9493,4706808.53,-1.848634083,-1.277783688,1.458165696,-124.652392,4.15685942,0.072550883,0.997369339,mated,7/4/13,W,W,11,7/4/13,11,0,-1.266106443,-0.894957983
R-BGGB,2013-7-4-BW-92,W,4-Jul,4-Jul_R-BGGB,Female,2:20pm,15,3,203,714,13,42.48484,-71.568966,p,aster,wet,none,2,Norah,Lee,93,sunny,mated female,,26,26_13,15,288860.6928,4706807.79,-1.256455785,-0.739977065,1.348325542,-120.4955326,-15.63503974,-0.272882922,0.962997926,mated,7/4/13,W,W,11,7/4/13,11,0,-1.266106443,-0.894957983
R-BGGB,2013-7-4-BW-92,W,4-Jul,4-Jul_R-BGGB,Female,2:20pm,15,3,205,715,14,42.484831,-71.568977,f,na,wet,none,2,Norah,Lee,93,sunny,mated female,,26,26_14,15,288859.7584,4706806.818,-0.934412862,-0.972036198,4.43748777,-136.1305723,289.0628455,5.045098399,0.326605061,mated,7/4/13,W,W,11,7/4/13,11,0,-1.266106443,-0.894957983
R-BGGB,2013-7-4-BW-92,W,4-Jul,4-Jul_R-BGGB,Female,2:20pm,15,3,206,716,15,42.484796,-71.568951,p,aster,wet,none,2,Norah,Lee,93,sunny,mated female,,26,26_15,30,288861.7776,4706802.867,2.01924953,-3.951446449,1.058909891,152.9322732,-4.125274233,-0.071999618,0.997409147,mated,7/4/13,W,W,11,7/4/13,11,0,-1.266106443,-0.894957983
R-BGGB,2013-7-4-BW-92,W,4-Jul,4-Jul_R-BGGB,Female,2:20pm,15,3,207,717,16,42.484788,-71.568944,w,fern,wet,none,2,Norah,Lee,93,sunny,mated female,,26,26_16,15,288862.3261,4706801.961,0.548433278,-0.905820676,1.846975154,148.806999,-288.5131284,-5.035504026,0.317521942,mated,7/4/13,W,W,11,7/4/13,11,0,-1.266106443,-0.894957983
R-BGGB,2013-7-4-BW-92,W,4-Jul,4-Jul_R-BGGB,Female,2:20pm,15,3,208,718,17,42.484775,-71.568958,w,fern,wet,none,2,Norah,Lee,93,sunny,mated female,,26,26_17,240,288861.1316,4706800.552,-1.194453952,-1.408757246,0.561549453,-139.7061295,313.0213732,5.463253591,0.682271131,mated,7/4/13,W,W,11,7/4/13,11,0,-1.266106443,-0.894957983
R-BGGB,2013-7-4-BW-92,W,4-Jul,4-Jul_R-BGGB,Female,2:20pm,15,3,214,719,18,42.48477,-71.568957,p,aster,wet,none,2,Norah,Lee,93,sunny,mated female,,26,26_18,15,288861.197,4706799.995,0.065368005,-0.557731846,0.33329761,173.3152437,-351.5795457,-6.136220655,0.989220119,mated,7/4/13,W,W,11,7/4/13,11,0,-1.266106443,-0.894957983
R-BGGB,2013-7-4-BW-92,W,4-Jul,4-Jul_R-BGGB,Female,2:20pm,15,3,216,720,19,42.484767,-71.568957,p/e,aster,wet,none,2,Norah,Lee,93,sunny,mated female,,26,26_19,15,288861.1869,4706799.661,-0.010095256,-0.333144687,5.206297338,-178.2643019,248.7295956,4.34115039,-0.362769926,mated,7/4/13,W,W,11,7/4/13,11,0,-1.266106443,-0.894957983
R-BGGB,2013-7-4-BW-92,W,4-Jul,4-Jul_R-BGGB,Female,2:20pm,15,3,217,721,20,42.484784,-71.568898,p,aster,wet,none,2,Norah,Lee,93,sunny,mated female,,26,26_20,60,288866.0935,4706801.402,4.90661827,1.740870219,2.181609762,70.46529363,-16.39901248,-0.286216762,0.959318841,mated,7/4/13,W,W,11,7/4/13,11,0,-1.266106443,-0.894957983
R-BGGB,2013-7-4-BW-92,W,4-Jul,4-Jul_R-BGGB,Female,2:20pm,15,3,218,722,21,42.484796,-71.568877,p,aster,wet,Plantago,2,Norah,Lee,93,sunny,mated female,,26,26_21,15,288867.8599,4706802.683,1.766441608,1.280275439,2.094118694,54.06628115,-26.73963547,-0.46669468,0.893060349,mated,7/4/13,W,W,11,7/4/13,11,0,-1.266106443,-0.894957983
R-BGGB,2013-7-4-BW-92,W,4-Jul,4-Jul_R-BGGB,Female,2:20pm,15,3,219,723,22,42.484813,-71.568866,p,aster,wet,Plantago,2,Norah,Lee,93,sunny,mated female,,26,26_22,15,288868.8213,4706804.543,0.961331909,1.860423088,0.575617759,27.32664567,64.40899002,1.124148944,0.431944241,mated,7/4/13,W,W,11,7/4/13,11,0,-1.266106443,-0.894957983
R-BGGB,2013-7-4-BW-92,W,4-Jul,4-Jul_R-BGGB,Female,2:20pm,15,3,221,724,23,42.484813,-71.568859,p,aster,wet,Plantago,2,Norah,Lee,93,sunny,mated female,,26,26_23,105,288869.3966,4706804.526,0.575353674,-0.017434267,0.49338665,91.73563569,-4.57E-06,-7.98E-08,1,mated,7/4/13,W,W,11,7/4/13,11,0,-1.266106443,-0.894957983
R-BGGB,2013-7-4-BW-92,W,4-Jul,4-Jul_R-BGGB,Female,2:20pm,15,3,222,725,24,42.484813,-71.568853,p,aster,wet,Plantago,2,Norah,Lee,93,sunny,mated female,,26,26_24,15,288869.8898,4706804.511,0.493160293,-0.014943618,0.748372494,91.73563112,-8.537373015,-0.149005269,0.98891924,mated,7/4/13,W,W,11,7/4/13,11,0,-1.266106443,-0.894957983
R-BGGB,2013-7-4-BW-92,W,4-Jul,4-Jul_R-BGGB,Female,2:20pm,15,3,238,726,25,42.484814,-71.568844,f,na,up,Plantago,2,Norah,Lee,93,sunny,mated female,,26,26_25,30,288870.6329,4706804.599,0.74310538,0.088632865,3.504644708,83.1982581,-26.25542522,-0.458243617,0.896830858,mated,7/4/13,W,W,11,7/4/13,11,0,-1.266106443,-0.894957983
R-BGGB,2013-7-4-BW-92,W,4-Jul,4-Jul_R-BGGB,Female,2:20pm,15,3,239,727,26,42.484832,-71.568809,p,aster,up,Plantago,2,Norah,Lee,93,sunny,mated female,,26,26_26,15,288873.5702,4706806.511,2.937336425,1.911698003,1.082224262,56.94283288,10.54817016,0.184100299,0.98310135,mated,7/4/13,W,W,11,7/4/13,11,0,-1.266106443,-0.894957983
R-BGGB,2013-7-4-BW-92,W,4-Jul,4-Jul_R-BGGB,Female,2:20pm,15,3,240,728,27,42.484836,-71.568797,w,aster,up,Plantago,2,Norah,Lee,93,sunny,mated female,,26,26_27,15,288874.57,4706806.925,0.999779801,0.414306292,0.710778923,67.49100304,-86.06389034,-1.502098254,0.06864405,mated,7/4/13,W,W,11,7/4/13,11,0,-1.266106443,-0.894957983
R-BGGB,2013-7-4-BW-92,W,4-Jul,4-Jul_R-BGGB,Female,2:20pm,15,3,244,729,28,42.484842,-71.5688,f,na,up,Plantago,2,Norah,Lee,93,sunny,mated female,,26,26_28,15,288874.3436,4706807.599,-0.226390752,0.673761015,4.162976665,-18.5728873,29.40067412,0.513138566,0.871208035,mated,7/4/13,W,W,11,7/4/13,11,0,-1.266106443,-0.894957983
R-BGGB,2013-7-4-BW-92,W,4-Jul,4-Jul_R-BGGB,Female,2:20pm,15,3,245,730,29,42.484879,-71.568792,p,aster,up,Plantago,2,Norah,Lee,93,sunny,mated female,,26,26_29,345,288875.1257,4706811.688,0.782047112,4.088860113,3.595531504,10.82778682,64.76135701,1.130298908,0.426389453,mated,7/4/13,W,W,11,7/4/13,11,0,-1.266106443,-0.894957983
R-BGGB,2013-7-4-BW-92,W,4-Jul,4-Jul_R-BGGB,Female,2:20pm,15,3,246,731,30,42.484888,-71.56875,f,na,up,Plantago,2,Norah,Lee,93,sunny,mated female,,26,26_30,15,288878.6081,4706812.583,3.482401783,0.894832171,1.463746313,75.58914383,59.2331892,1.033814178,0.511545217,mated,7/4/13,W,W,11,7/4/13,11,0,-1.266106443,-0.894957983
R-BGGB,2013-7-4-BW-92,W,4-Jul,4-Jul_R-BGGB,Female,2:20pm,15,3,247,732,31,42.484879,-71.568737,w,weed,up,none,2,Norah,Lee,93,sunny,mated female,,26,26_31,15,288879.6463,4706811.551,1.038229444,-1.031810491,2.150554061,134.822333,-302.0647912,-5.27202516,0.530877914,mated,7/4/13,W,W,11,7/4/13,11,0,-1.266106443,-0.894957983
R-BGGB,2013-7-4-BW-92,W,4-Jul,4-Jul_R-BGGB,Female,2:20pm,15,3,249,733,32,42.48486,-71.568742,f,na,up,Plantago,2,Norah,Lee,93,sunny,mated female,,26,26_32,15,288879.1714,4706809.453,-0.474897859,-2.097463896,3.852547257,-167.2424582,30.40633569,0.530690671,0.862457707,mated,7/4/13,W,W,11,7/4/13,11,0,-1.266106443,-0.894957983
R-BGGB,2013-7-4-BW-92,W,4-Jul,4-Jul_R-BGGB,Female,2:20pm,15,3,250,734,33,42.484834,-71.568773,f,na,up,Plantago,2,Norah,Lee,93,sunny,mated female,,26,26_33,15,288876.5359,4706806.643,-2.635478988,-2.810048197,0.691103862,-136.8361225,282.0643655,4.92295188,0.2090104,mated,7/4/13,W,W,11,7/4/13,11,0,-1.266106443,-0.894957983
