trackID,date,indID,sex,starttime,interval,gps.num,index,waypt,flag,lat,lon,behavior,nect.plant,habitat,Chel_Plan,release.area,recorder,tracker,temp,cloudcover,Notes,X,track_num,track_flag,time
10-Jul_L-LLLB,10-Jul,L-LLLB,female,3:10pm,15,2,156,594,3,42.485214,-71.568924,f,na,up,no,7,Michal,Lee,77,partly sunny,mated,,43,43_3,60
10-Jul_L-LLLB,10-Jul,L-LLLB,female,3:10pm,15,2,157,595,4,42.485166,-71.568834,f,na,up,no,7,Michal,Lee,77,partly sunny,mated,,43,43_4,15
10-Jul_L-LLLB,10-Jul,L-LLLB,female,3:10pm,15,2,158,596,5,42.485135,-71.568854,f,na,up,no,7,Michal,Lee,77,partly sunny,mated,,43,43_5,15
10-Jul_L-LLLB,10-Jul,L-LLLB,female,3:10pm,15,2,159,597,6,42.485132,-71.56883,f,na,up,no,7,Michal,Lee,77,partly sunny,mated,,43,43_6,15
10-Jul_L-LLLB,10-Jul,L-LLLB,female,3:10pm,15,2,160,598,7,42.485098,-71.568867,p/e,Plantago,up,P,7,Michal,Lee,77,partly sunny,mated,,43,43_7,45
10-Jul_L-LLLB,10-Jul,L-LLLB,female,3:10pm,15,2,165,599,8,42.485098,-71.568872,f,na,up,P,7,Michal,Lee,77,partly sunny,mated,,43,43_8,15
10-Jul_L-LLLB,10-Jul,L-LLLB,female,3:10pm,15,2,166,600,9,42.485096,-71.568866,p/e,Plantago,up,P,7,Michal,Lee,77,partly sunny,mated,,43,43_9,15
10-Jul_L-LLLB,10-Jul,L-LLLB,female,3:10pm,15,2,170,601,10,42.485096,-71.568863,b,Plantago,up,P,7,Michal,Lee,77,partly sunny,mated,,43,43_10,15
10-Jul_L-LLLB,10-Jul,L-LLLB,female,3:10pm,15,2,173,602,11,42.485091,-71.568862,p,Plantago,up,P,7,Michal,Lee,77,partly sunny,mated,,43,43_11,30
10-Jul_L-LLLB,10-Jul,L-LLLB,female,3:10pm,15,2,177,603,12,42.485096,-71.568855,f,na,up,P,7,Michal,Lee,77,partly sunny,mated,,43,43_12,15
10-Jul_L-LLLB,10-Jul,L-LLLB,female,3:10pm,15,2,178,604,13,42.485096,-71.56886,w,Plantago,up,P,7,Michal,Lee,77,partly sunny,mated,,43,43_13,15
10-Jul_L-LLLB,10-Jul,L-LLLB,female,3:10pm,15,2,179,605,14,42.485096,-71.568855,f,na,up,P,7,Michal,Lee,77,partly sunny,mated,,43,43_14,15
10-Jul_L-LLLB,10-Jul,L-LLLB,female,3:10pm,15,2,180,606,15,42.485076,-71.568861,p/e,Plantago,up,P,7,Michal,Lee,77,partly sunny,mated,,43,43_15,15
10-Jul_L-LLLB,10-Jul,L-LLLB,female,3:10pm,15,2,183,607,16,42.485087,-71.56886,p/e,gallium,up,P,7,Michal,Lee,77,partly sunny,mated,,43,43_16,15
10-Jul_L-LLLB,10-Jul,L-LLLB,female,3:10pm,15,2,184,608,17,42.485099,-71.568858,f,na,up,P,7,Michal,Lee,77,partly sunny,mated,,43,43_17,15
10-Jul_L-LLLB,10-Jul,L-LLLB,female,3:10pm,15,2,185,609,18,42.485088,-71.568877,p/e,Plantago,up,P,7,Michal,Lee,77,partly sunny,mated,,43,43_18,2520
10-Jul_L-LLLB,10-Jul,L-LLLB,female,3:10pm,15,2,186,610,19,42.485092,-71.568877,p,Plantago,up,P,7,Michal,Lee,77,partly sunny,mated,,43,43_19,15
10-Jul_L-LLLB,10-Jul,L-LLLB,female,3:10pm,15,2,188,611,20,42.485093,-71.568882,f,na,up,P,7,Michal,Lee,77,partly sunny,mated,,43,43_20,15
10-Jul_L-LLLB,10-Jul,L-LLLB,female,3:10pm,15,2,189,612,21,42.485034,-71.568839,f,na,up,P,7,Michal,Lee,77,partly sunny,mated,,43,43_21,15
10-Jul_L-LLLB,10-Jul,L-LLLB,female,3:10pm,15,2,190,613,22,42.48503,-71.568839,w,gallium,up,P,7,Michal,Lee,77,partly sunny,mated,,43,43_22,15
10-Jul_L-LLLB,10-Jul,L-LLLB,female,3:10pm,15,2,191,614,23,42.485024,-71.568838,f,na,up,P,7,Michal,Lee,77,partly sunny,mated,,43,43_23,75
10-Jul_L-LLLB,10-Jul,L-LLLB,female,3:10pm,15,2,192,615,24,42.484988,-71.568894,f,na,up,P,7,Michal,Lee,77,partly sunny,mated,,43,43_24,15
10-Jul_L-LLLB,10-Jul,L-LLLB,female,3:10pm,15,2,193,616,25,42.484972,-71.568896,p/e,grass,up,P,7,Michal,Lee,77,partly sunny,mated,,43,43_25,60
12-Jul_L-RBRR,12-Jul,L-RBRR,female,12:13pm,15,2,1,932,1,42.484621,-71.569137,p,cup,wet,no,1,Natasha,Emma,75,partly sunny,mated,,44,44_1,1140
12-Jul_L-RBRR,12-Jul,L-RBRR,female,12:13pm,15,2,77,933,2,42.484619,-71.569137,b/e,grass,wet,no,1,Natasha,Emma,75,partly sunny,mated,,44,44_2,2445
12-Jul_L-RBRR,12-Jul,L-RBRR,female,12:13pm,15,2,240,934,3,42.484618,-71.569136,w,dirt,wet,no,1,Natasha,Emma,75,partly sunny,mated,,44,44_3,75
12-Jul_L-RBRR,12-Jul,L-RBRR,female,12:13pm,15,2,245,935,4,42.484617,-71.569138,b,plant,wet,no,1,Natasha,Emma,75,partly sunny,mated,,44,44_4,1740
12-Jul_L-Green delta,12-Jul,L-Green delta,female,2:15pm,15,2,1,936,1,42.484482,-71.569271,p,cup,wet,T,1,Natasha,Emma,75,partly sunny,mated,,45,45_1,5265
12-Jul_L-Green delta,12-Jul,L-Green delta,female,2:15pm,15,2,352,937,2,42.484482,-71.569242,p,plant,wet,no,1,Natasha,Emma,75,partly sunny,mated,,45,45_2,135
